title,description,publishedDate,publishedText,videoId,videoUrl,channelName,channelId,channelUrl,thumbnails,views,viewsText,duration,durationText,verified,creatorOnRise,isShort
"Survive 100 Days In Nuclear Bunker, Win $500,000","This video was really fun to make, I hope you enjoy it :) 
Download Monster Hunter Now and take on my hunting challenge together: https://monsterhunternow.onelink.me/O5yC/7gjxcizl
Use code...",2024-08-04T17:36:02.895Z,1 day ago,UPrkC1LdlLY,https://youtube.com/watch?v=UPrkC1LdlLY,MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,https://youtube.com/@MrBeast,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/UPrkC1LdlLY/3.jpg', 'width': 120, 'height': 90}]",74453302,"74,453,302 views",1941,32:21,True,False,False
Roman Reigns rocks the WWE Universe with SummerSlam return: SummerSlam 2024 highlights,"Former Undisputed WWE Universal Champion Roman Reigns makes his stunning return, appearing for the first time since WrestleMania XL to confront his cousin, Solo Sikoa. Catch WWE action on Peacock,...",2024-08-04T18:24:02.895Z,16 hours ago,1Tf2QTgcK64,https://youtube.com/watch?v=1Tf2QTgcK64,WWE,UCJ5v_MCY6GNUBTO8-D3XoAg,https://youtube.com/@WWE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/1Tf2QTgcK64/3.jpg', 'width': 120, 'height': 90}]",2096552,"2,096,552 views",148,2:28,True,False,False
FEEDING STARVING INFLUENCERS FT. THE STURNIOLO TRIPLETS,I am the lost twin…we are actually quadruplets.,2024-08-04T17:48:02.895Z,22 hours ago,QJfOP67l10E,https://youtube.com/watch?v=QJfOP67l10E,Quenlin Blackwell,UCRE2zmVNW9wG2dndMoV4JKQ,https://youtube.com/@QUENBLACKWELL,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/QJfOP67l10E/3.jpg', 'width': 120, 'height': 90}]",743575,"743,575 views",3180,53:00,True,False,False
The Joy of Creation: Part 1,"The Joy of Creation, one of the best FNAF Fan Games, shows us just a taste of what's to come in the full game and I'm here for all of it!
MORE FNAF ► https://www.youtube.com/playlist?list=PL3tRBE...",2024-08-04T18:30:02.895Z,15 hours ago,Fy7MFivzd1k,https://youtube.com/watch?v=Fy7MFivzd1k,Markiplier,UC7_YxT-KID8kRbqZo7MyscQ,https://youtube.com/@markiplier,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Fy7MFivzd1k/3.jpg', 'width': 120, 'height': 90}]",1470223,"1,470,223 views",2620,43:40,True,False,False
"1 Week Fishing, Camping, & Hiking Adventure ( I Flew a Family of 10 to Alaska)",A widow with 4 kids and a widower with 4 kids just became a family of 10 and my wife and I flew them to Alaska for 1 week for the ultimate Alaska adventure vacation with the Outdoor Boys. We...,2024-08-04T17:36:02.895Z,1 day ago,4OCJ0Bt66ms,https://youtube.com/watch?v=4OCJ0Bt66ms,Outdoor Boys,UCfpCQ89W9wjkHc8J_6eTbBg,https://youtube.com/@OutdoorBoys,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/4OCJ0Bt66ms/3.jpg', 'width': 120, 'height': 90}]",1484999,"1,484,999 views",2813,46:53,True,False,False
HIGHLIGHTS | REAL MADRID 1 vs 2 FC BARCELONA | USA TOUR 2024,"Pau Víctor scores either side of half time before Real Madrid pull one back late on.

SUBSCRIBE NOW:
▶ www.youtube.com/user/fcbarcelona 

📱 App: http://barca.link/kXum50R6rNO
⚽ Barça...",2024-08-04T18:18:02.895Z,17 hours ago,tpIyMNGK07g,https://youtube.com/watch?v=tpIyMNGK07g,FC Barcelona,UC14UlmYlSNiQCBe9Eookf_A,https://youtube.com/@FCBarcelona,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/tpIyMNGK07g/3.jpg', 'width': 120, 'height': 90}]",4065193,"4,065,193 views",199,3:19,True,False,False
surviving a nuke by flipping a coin,"SOUP/MERCH LINK (please use code BADGER for 10% off): https://gamersupps.gg/badger

Disclaimer: I own a part of Gamer Supps and make money from commissions when you buy things with my code...",2024-08-04T15:12:02.895Z,2 days ago,u7ecG54FJQc,https://youtube.com/watch?v=u7ecG54FJQc,TheRussianBadger,UCWzLmNWhgeh3h1j-M-Isy0g,https://youtube.com/@TheRussianBadger,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/u7ecG54FJQc/3.jpg', 'width': 120, 'height': 90}]",2114636,"2,114,636 views",4927,1:22:07,False,False,False
World's Most Impossible Trickshots,"Thanks to Castrol for sponsoring this video. To learn more about Castronomy check out this link: https://bit.ly/czgairrack #ad 

Follow me on Instagram!
INSTAGRAM ▶️ https://urlgeni.us/instagra...",2024-08-04T17:36:02.895Z,1 day ago,PyGIntRKS6c,https://youtube.com/watch?v=PyGIntRKS6c,Airrack,UCyps-v4WNjWDnYRKmZ4BUGw,https://youtube.com/@airrack,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/PyGIntRKS6c/3.jpg', 'width': 120, 'height': 90}]",674776,"674,776 views",1253,20:53,True,False,False
My Dog was a MENACE to Society,"Charlie the basset hound was a menace to society, and I would burn down that society for him.

MERCH: https://creatorink.com/collections/let-me-explain-studios-by-rebecca-parham 

ARTISTS:...",2024-08-04T17:36:02.895Z,1 day ago,5NuhIvcXdMY,https://youtube.com/watch?v=5NuhIvcXdMY,Let Me Explain Studios,UCu6v4AdYxVH5fhfq9mi5llA,https://youtube.com/@LetMeExplainStudios,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/5NuhIvcXdMY/3.jpg', 'width': 120, 'height': 90}]",601035,"601,035 views",483,8:03,True,False,False
Charli xcx - Guess featuring Billie Eilish (official video),"Charli xcx - Guess featuring Billie Eilish
Stream: https://Charlixcx.lnk.to/GuessBillieEilishID

BRAT out now: https://charlixcx.lnk.to/BRATdlxID
Order BRAT: https://charlixcx.lnk.to/StoreID...",2024-08-04T15:12:02.895Z,2 days ago,huGd4efgdPA,https://youtube.com/watch?v=huGd4efgdPA,Charli xcx,UCOvEMf00DnwdkpOCRWdc6uA,https://youtube.com/channel/UCOvEMf00DnwdkpOCRWdc6uA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/huGd4efgdPA/3.jpg', 'width': 120, 'height': 90}]",6142766,"6,142,766 views",161,2:41,True,False,False
