title,description,publishedDate,publishedText,videoId,videoUrl,channelName,channelId,channelUrl,thumbnails,views,viewsText,duration,durationText,verified,creatorOnRise,isShort
OHNANA - Kapo (Video Oficial),"⚡ Kapo - OHNANA


Escúchala en tu plataforma preferida: 

YOUTUBE MUSIC
https://naeku.app/ohnana.KND/youtubemusic

SPOTIFY
https://naeku.app/ohnana.KND/spotify

APPLE MUSIC
https://naeku.app/ohn...",2024-07-16T19:59:02.898Z,1 month ago,lmDfmilZ4Xo,https://youtube.com/watch?v=lmDfmilZ4Xo,Kapo,UCMuUGNq6D6FJXVss3yayfpQ,https://youtube.com/channel/UCMuUGNq6D6FJXVss3yayfpQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/lmDfmilZ4Xo/3.jpg', 'width': 120, 'height': 90}]",15085295,"15,085,295 views",157,2:37,True,False,False
"AUSTRALIA vs USA | USAB SHOWCASE | FULL GAME HIGHLIGHTS | July 15, 2024","Team USA defeated Team Australia, 98-92.

 Anthony Davis led Team USA with 17 points and 14 rebounds, while Devin Booker (16 points, 3 rebounds) and Anthony Edwards (14 points, 4 rebounds)...",2024-07-16T17:36:02.898Z,1 day ago,STSzSxJ2Gtk,https://youtube.com/watch?v=STSzSxJ2Gtk,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,https://youtube.com/@NBA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/STSzSxJ2Gtk/3.jpg', 'width': 120, 'height': 90}]",3455368,"3,455,368 views",865,14:25,True,False,False
JD Vance becomes Donald Trump's VP pick at 2024 RNC: Watch full Ohio delegation nomination,"On Day 1 of the Republican National Convention in Milwaukee, the Republican Party chose Sen. J.D. Vance of Ohio to be the party's candidate for vice president. Vance joins former President...",2024-07-16T17:48:02.898Z,22 hours ago,e8NCcGBdUQg,https://youtube.com/watch?v=e8NCcGBdUQg,TheColumbusDispatch,UCpGnvIUZbg994_gnmckILKg,https://youtube.com/@thecolumbusdispatch,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/e8NCcGBdUQg/3.jpg', 'width': 120, 'height': 90}]",825545,"825,545 views",573,9:33,True,False,False
Trump makes first public appearance at RNC following assassination attempt,Former President Donald Trump made an appearance Monday night at the Republican National Convention following an assassination attempt on Saturday. UPDATES: https://www.news4jax.com/news/politics/2...,2024-07-16T18:18:02.898Z,17 hours ago,leRT6-fYt8g,https://youtube.com/watch?v=leRT6-fYt8g,News4JAX The Local Station,UC_YFbvKedjnVjqrZqBR4L8Q,https://youtube.com/@News4JAX,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/leRT6-fYt8g/3.jpg', 'width': 120, 'height': 90}]",1071190,"1,071,190 views",376,6:16,True,False,False
I Asked YouTuber MILLIONAIRES For A House Tour!,"Some of their houses are INSANE! Thank you guys for watching and don't forget to LIKE the video and SUBSCRIBE, love you guys!

@rug 
@JamesCharles 
@Jesser 
@MrBeast",2024-07-16T17:36:02.898Z,1 day ago,yXSBiOJGq7I,https://youtube.com/watch?v=yXSBiOJGq7I,Alexa Rivera,UCPpATKqmMV-CNRNWYaDUwiA,https://youtube.com/@AlexaRivera,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/yXSBiOJGq7I/3.jpg', 'width': 120, 'height': 90}]",2241172,"2,241,172 views",1327,22:07,True,False,False
We Entered the Transfer Portal! Road to Glory Ep. #2,"After Redshirting his first year at the Sam Houston Bearkats, Sophomore QB Matt Meagher has a huge decision to make. Some solid programs are interested in the Transfer Portal... it's decision...",2024-07-16T17:42:02.898Z,23 hours ago,eP2xrjfWiwA,https://youtube.com/watch?v=eP2xrjfWiwA,MMG,UCaYxyR9mzVlTrOOyZD0XAmA,https://youtube.com/@MMG69,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/eP2xrjfWiwA/3.jpg', 'width': 120, 'height': 90}]",521955,"521,955 views",1820,30:20,True,False,False
"50 YouTubers Fight For $1,000,000","I can’t believe how intense this video got
The Samsung Galaxy Ring and Z Flip6 blew my mind in this video – you’ve gotta check them out. Head to Amazon to get yours and also see #GalaxyAI...",2024-07-16T12:48:02.898Z,3 days ago,4SNThp0YiU4,https://youtube.com/watch?v=4SNThp0YiU4,MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,https://youtube.com/@MrBeast,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/4SNThp0YiU4/3.jpg', 'width': 120, 'height': 90}]",125209004,"125,209,004 views",2487,41:27,True,False,False
iOS 18 Hands-On: Top 5 Features!,"iOS 18. Coming soon to an iPhone near you.

MKBHD Merch: http://shop.MKBHD.com

Tech I'm using right now: https://www.amazon.com/shop/MKBHD

Playlist of MKBHD Intro music: https://goo.gl/B3AWV5...",2024-07-16T17:48:02.898Z,22 hours ago,ArcI4A5nvBo,https://youtube.com/watch?v=ArcI4A5nvBo,Marques Brownlee,UCBJycsmduvYEL83R_U4JriQ,https://youtube.com/@mkbhd,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ArcI4A5nvBo/3.jpg', 'width': 120, 'height': 90}]",2710413,"2,710,413 views",767,12:47,True,False,False
College Football 25 Road to Glory Episode 1,"2nd Channel (MLB): 
https://www.youtube.com/@BengalPlays
3rd Channel (Geoguessr and Story Games): https://www.youtube.com/@GeneDangus
4th Channel (NFL and College Football Talk)
https://www.youtube...",2024-07-16T17:54:02.898Z,21 hours ago,MYDRm8eOT20,https://youtube.com/watch?v=MYDRm8eOT20,Bengal,UChbQpxORq06uf2Wnj6yqKiQ,https://youtube.com/@Bengal,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/MYDRm8eOT20/3.jpg', 'width': 120, 'height': 90}]",243893,"243,893 views",1870,31:10,True,False,False
2024 Home Run Derby Full Highlights,"2024 Home Run Derby full highlights from 7/15/24

Featuring Teoscar Hernández (Dodgers), Bobby Witt Jr. (Royals), Gunnar Henderson (Orioles), Pete Alonso (Mets), José Ramírez (Guardians),...",2024-07-16T18:30:02.898Z,15 hours ago,Fb7PZRwOpHE,https://youtube.com/watch?v=Fb7PZRwOpHE,MLB,UCoLrcjPV5PbUrUyXq5mjc_A,https://youtube.com/@MLB,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Fb7PZRwOpHE/3.jpg', 'width': 120, 'height': 90}]",388933,"388,933 views",763,12:43,True,False,False
