title,description,publishedDate,publishedText,videoId,videoUrl,channelName,channelId,channelUrl,thumbnails,views,viewsText,duration,durationText,verified,creatorOnRise,isShort
HELLUVA SHORTS 3 // MISSION: WEEABOO-BOO // HELLUVA BOSS,"IMP MISSION: WEEABOO-BOO
WARNING: For cringe

New Helluva Boss merch also available now! http://www.sharkrobot.com/vivziepop

#helluvaboss 

Support us on Patreon if you like!
http://www.patreon.co...",2024-09-01T17:36:02.806Z,1 day ago,3-NrCcr8Bcg,https://youtube.com/watch?v=3-NrCcr8Bcg,Vivziepop,UCzfyYtgvkx5mLy8nlLlayYg,https://youtube.com/@SpindleHorse,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/3-NrCcr8Bcg/3.jpg', 'width': 120, 'height': 90}]",3305537,"3,305,537 views",280,4:40,True,False,False
Epic Tabletop RPG Adventure Awaits! Clash of Clans New Season,"Step into a world of magic, mystery, and epic quests! Our latest season brings the thrill of tabletop RPGs to life. Whether you're a seasoned adventurer or a new hero, this is your chance to...",2024-09-01T18:54:02.806Z,11 hours ago,ak6acH-vhvc,https://youtube.com/watch?v=ak6acH-vhvc,Clash of Clans,UCD1Em4q90ZUK2R5HKesszJg,https://youtube.com/@ClashOfClans,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ak6acH-vhvc/3.jpg', 'width': 120, 'height': 90}]",2988596,"2,988,596 views",54,0:54,True,False,False
I Tried Every Seat on the Most Expensive Train,baguettes were eaten,2024-09-01T17:36:02.806Z,1 day ago,Ye-VZFF0qLE,https://youtube.com/watch?v=Ye-VZFF0qLE,Ryan Trahan,UCnmGIkw-KdI0W5siakKPKog,https://youtube.com/@ryan,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Ye-VZFF0qLE/3.jpg', 'width': 120, 'height': 90}]",4334285,"4,334,285 views",1617,26:57,True,False,False
skibidi toilet 77 (part 2),"cameramen 3.0 arrived to avenge their brothers

full-screen version

screams by steak ;)
music by Valve and Joel Nielsen

Respectful assets used in the video:
map - https://steamcommunity.com/share...",2024-09-01T17:36:02.806Z,1 day ago,x1HMTr0mp8U,https://youtube.com/watch?v=x1HMTr0mp8U,DaFuq!?Boom!,UCsSsgPaZ2GSmO6il8Cb5iGA,https://youtube.com/@DaFuqBoom,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/x1HMTr0mp8U/3.jpg', 'width': 120, 'height': 90}]",10308365,"10,308,365 views",196,3:16,True,False,False
What Everyone Gets Wrong About Planes,Myths and misconceptions about planes. Go to https://groundnews.com/Ver to see through media misconceptions and get all sides of every story. Subscribe to save 40% off unlimited access through...,2024-09-01T18:00:02.806Z,20 hours ago,vjDYfvPW4mA,https://youtube.com/watch?v=vjDYfvPW4mA,Veritasium,UCHnyfMqiRRG1u-2MsSQLbXA,https://youtube.com/@veritasium,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/vjDYfvPW4mA/3.jpg', 'width': 120, 'height': 90}]",2148877,"2,148,877 views",1129,18:49,True,False,False
I simulated a LEGO SCHOOL...,"Submit a banger video idea here: https://forms.gle/GXK3uwLSuGKPEJzc9

📸 Instagram: https://www.instagram.com/td_the_creator/
📱Tik Tok: tiktok.com/@td_the_creator
✉️ Email for business...",2024-09-01T17:36:02.806Z,1 day ago,oL0juE2YM38,https://youtube.com/watch?v=oL0juE2YM38,TD BRICKS,UCUU3GdGuQshZFRGnxAPBf_w,https://youtube.com/@TDBRICKS,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/oL0juE2YM38/3.jpg', 'width': 120, 'height': 90}]",1287437,"1,287,437 views",565,9:25,True,False,False
Notre Dame Fighting Irish vs. Texas A&M Aggies | Full Game Highlights | ESPN College Football,"Check out these highlights from the hard-fought matchup between No. 7 Notre Dame and No. 20 Texas A&M. The Fighting Irish would get the best of the Aggies, 23-13, off a touchdown run by Jeremiyah...",2024-09-01T18:24:02.806Z,16 hours ago,doxg4ypROy0,https://youtube.com/watch?v=doxg4ypROy0,ESPN College Football,UCzRWWsFjqHk1an4OnVPsl9g,https://youtube.com/@espncfb,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/doxg4ypROy0/3.jpg', 'width': 120, 'height': 90}]",601844,"601,844 views",1029,17:09,True,False,False
MY DAUGHTER AGES 1-50,"My daughter Salish travels into the future to see the most incredible moments of her life! Follow Elan on TikTok: https://www.tiktok.com/@elan_gwen?_t=8pJXZMP9G4k&_r=1

Follow us on Instagram:...",2024-09-01T17:36:02.806Z,1 day ago,RGj1E_HSwEA,https://youtube.com/watch?v=RGj1E_HSwEA,Jordan Matter,UCKaCalz5N5ienIbfPzEbYuA,https://youtube.com/@jordanmatter,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/RGj1E_HSwEA/3.jpg', 'width': 120, 'height': 90}]",5605106,"5,605,106 views",1385,23:05,True,False,False
OUR BIRTH STORY...,"Welcome back to our channel 🫶🏻

We hope you guys enjoy + join our family for D A I L Y vlogs!

PO- BOX 📫 9205 eagle DR. STE 300-205 Mont Belvieu, tx 77523 

S C E N T S Y 💗 https://drue...",2024-09-01T18:06:02.806Z,19 hours ago,csfeHgPQZWU,https://youtube.com/watch?v=csfeHgPQZWU,The Basham Family,UCnv0dJrcBt-TIMgujA9Rrcg,https://youtube.com/@TheBashamFamily,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/csfeHgPQZWU/3.jpg', 'width': 120, 'height': 90}]",160118,"160,118 views",2759,45:59,False,False,False
"Frozone Pulled Up And PUT THEM ON SKATES! ($10,000 Ohio 1on1’s)","We pulled up to Columbus, Ohio to run 1on1’s and we had no clue these athletes were really LIKE THAT!

Use promo code DEE on Sleeper and you’ll get up to a $100 match on your first deposit...",2024-09-01T17:36:02.806Z,1 day ago,xbQIPF4tvoc,https://youtube.com/watch?v=xbQIPF4tvoc,Deestroying,UC4mLlRa_dezwvytudo9s1sw,https://youtube.com/@Deestroying,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/xbQIPF4tvoc/3.jpg', 'width': 120, 'height': 90}]",582678,"582,678 views",1468,24:28,True,False,False
