dow_et,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
Monday,55.0,32.0,19.0,2.0,9.0,27.0,25.0,15.0,17.0,13.0,9.0,21.0,13.0,202.0,64.0,307.0,501.0,78.0,99.0,76.0,61.0,67.0,37.0,39.0
Tuesday,54.0,36.0,18.0,6.0,15.0,20.0,22.0,7.0,11.0,10.0,20.0,17.0,12.0,208.0,63.0,276.0,576.0,65.0,113.0,72.0,63.0,61.0,33.0,30.0
Wednesday,33.0,39.0,15.0,9.0,22.0,5.0,10.0,12.0,18.0,14.0,8.0,22.0,21.0,277.0,59.0,275.0,551.0,73.0,107.0,69.0,67.0,60.0,31.0,38.0
Thursday,31.0,29.0,9.0,7.0,14.0,9.0,24.0,11.0,8.0,14.0,14.0,20.0,8.0,222.0,69.0,227.0,521.0,59.0,90.0,96.0,83.0,62.0,32.0,19.0
Friday,138.0,152.0,8.0,17.0,7.0,8.0,11.0,7.0,6.0,7.0,14.0,15.0,12.0,204.0,153.0,325.0,580.0,56.0,64.0,64.0,47.0,40.0,21.0,36.0
Saturday,35.0,23.0,12.0,7.0,9.0,4.0,6.0,12.0,12.0,10.0,9.0,8.0,8.0,218.0,57.0,283.0,520.0,44.0,45.0,44.0,46.0,34.0,46.0,40.0
Sunday,33.0,48.0,28.0,22.0,10.0,14.0,18.0,7.0,10.0,3.0,5.0,13.0,5.0,216.0,54.0,294.0,554.0,68.0,73.0,89.0,69.0,80.0,38.0,43.0
