dow_et,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
Monday,44.0,24.0,16.0,1.0,6.0,19.0,21.0,8.0,15.0,8.0,7.0,17.0,10.0,167.0,58.0,220.0,343.0,60.0,76.0,64.0,43.0,50.0,23.0,33.0
Tuesday,44.0,16.0,16.0,4.0,11.0,16.0,10.0,5.0,8.0,8.0,13.0,11.0,11.0,182.0,56.0,221.0,404.0,51.0,89.0,57.0,40.0,40.0,22.0,26.0
Wednesday,24.0,27.0,12.0,8.0,21.0,5.0,8.0,10.0,17.0,10.0,6.0,19.0,16.0,235.0,47.0,176.0,383.0,56.0,85.0,54.0,41.0,39.0,23.0,32.0
Thursday,22.0,15.0,8.0,3.0,12.0,7.0,9.0,8.0,7.0,10.0,12.0,14.0,6.0,197.0,64.0,174.0,354.0,47.0,59.0,60.0,38.0,30.0,23.0,10.0
Friday,53.0,26.0,6.0,14.0,6.0,7.0,8.0,5.0,5.0,5.0,7.0,9.0,10.0,173.0,143.0,191.0,332.0,45.0,57.0,49.0,28.0,31.0,13.0,31.0
Saturday,34.0,14.0,9.0,7.0,8.0,4.0,2.0,9.0,9.0,10.0,8.0,8.0,8.0,204.0,54.0,241.0,418.0,39.0,36.0,38.0,40.0,32.0,39.0,33.0
Sunday,27.0,40.0,26.0,18.0,8.0,9.0,6.0,5.0,8.0,3.0,4.0,12.0,3.0,197.0,46.0,235.0,434.0,61.0,54.0,73.0,60.0,69.0,29.0,38.0
