dow_et,6,8,11,13,15,16,20
Monday,,,,11.013572943922977,0.0,0.0,
Tuesday,10.02202585845966,9.570728773316132,7.544861068658458,9.901886271169154,0.0,0.0,
Wednesday,,,,14.886554069521043,0.0,0.0,
Thursday,12.230544554093232,10.50779392062313,13.778952377123922,8.243282523048375,0.0,0.0,
Friday,,,,,0.0,0.0,11.599077824452571
Saturday,,,,12.632061033692763,0.0,0.0,
Sunday,12.159584935550386,10.641735138358513,,8.590815331286851,0.0,0.0,15.060242811203043
