dow_et,6,8,11,13,15,16,20
Monday,,,,10.4110460481369,0.0,0.0,
Tuesday,9.757478638400492,9.350411073441883,7.544861068658458,9.901886271169154,0.0,0.0,
Wednesday,,,,11.811022906744661,0.0,0.0,
Thursday,10.14419593502981,7.157735484249907,13.778952377123922,8.243282523048375,0.0,0.0,
Friday,,,,,0.0,0.0,11.089447792444089
Saturday,,,,10.30735137927732,0.0,0.0,
Sunday,11.136241097160879,10.019621745087512,,8.590815331286851,0.0,0.0,10.159771843501893
